ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,trans_id,rtt,query,qclass,qclass_name,qtype,qtype_name,rcode,rcode_name,AA,TC,RD,RA,Z,answers,TTLs,rejected
1762171161.877572,CRWTYSspVWPtZuPw5,fd50:75fd:c988:0:50be:4ba3:982:3b13,52340,fd50:75fd:c988::1,53,udp,33683,0.591365,edge.microsoft.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,"150.171.27.11,150.171.28.11","31.000000,31.000000",F
1762171163.574906,CvZJ8j3pXKXNaG1qe9,fd50:75fd:c988:0:50be:4ba3:982:3b13,63481,fd50:75fd:c988::1,53,udp,19198,0.588038,functional.events.data.microsoft.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,20.42.65.88,4.000000,F
1762171166.209560,C0MpJD3S1ayEW8yX1g,fd50:75fd:c988:0:50be:4ba3:982:3b13,65137,fd50:75fd:c988::1,53,udp,52864,0.596938,nav-edge.smartscreen.microsoft.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,98.64.238.3,4.000000,F
1762171166.514941,CI6SrM13cT4tJYFnmb,fd50:75fd:c988:0:50be:4ba3:982:3b13,61790,fd50:75fd:c988::1,53,udp,34298,0.601712,s.deepl.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,194.124.205.65,27.000000,F
1762171159.241263,CiYKEW3PWNHdDDfkIe,fd50:75fd:c988:0:50be:4ba3:982:3b13,62387,fd50:75fd:c988::1,53,udp,18932,-,www.youtube.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762171171.321561,C62mdVzLRgDLxmcB2,192.168.7.205,42584,192.168.7.1,53,udp,59841,0.099262,connectivity-check.ubuntu.com,1,C_INTERNET,28,AAAA,0,NOERROR,T,F,T,T,0,"2620:2d:4000:1::98,2620:2d:4002:1::198,2620:2d:4000:1::2a,2620:2d:4002:1::197,2620:2d:4000:1::97,2001:67c:1562::23,2620:2d:4002:1::196,2620:2d:4000:1::2b,2001:67c:1562::24,2620:2d:4000:1::22,2620:2d:4000:1::23,2620:2d:4000:1::96","31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000",F
1762171161.730431,C7rJaLUgNvkpxYIeg,fd50:75fd:c988:0:50be:4ba3:982:3b13,53467,fd50:75fd:c988::1,53,udp,56643,-,w.deepl.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762171161.754365,Ccqk3YTReHpt2Vaga,fd50:75fd:c988:0:50be:4ba3:982:3b13,60881,fd50:75fd:c988::1,53,udp,13856,-,c.msn.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762171161.754822,CaOprr1Lgbu7vBGeX,fd50:75fd:c988:0:50be:4ba3:982:3b13,52913,fd50:75fd:c988::1,53,udp,23606,-,browser.events.data.msn.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762171161.757208,CZ56zOKPJNNiOGSy5,fd50:75fd:c988:0:50be:4ba3:982:3b13,60992,fd50:75fd:c988::1,53,udp,14929,-,sb.scorecardresearch.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762171161.767404,CBXjZN3ZngaN4zpdqi,fd50:75fd:c988:0:50be:4ba3:982:3b13,60902,fd50:75fd:c988::1,53,udp,57489,-,r.bing.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762171161.769114,ClfBbp4Tef2uiw0Xd,fd50:75fd:c988:0:50be:4ba3:982:3b13,64698,fd50:75fd:c988::1,53,udp,19271,-,r.msftstatic.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762171161.877572,Czum3k407XdTHSYQTe,fd50:75fd:c988:0:50be:4ba3:982:3b13,59715,fd50:75fd:c988::1,53,udp,35701,-,edge.microsoft.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762171161.916342,CBjh0M3YyyiyoWQqn1,fd50:75fd:c988:0:50be:4ba3:982:3b13,49745,fd50:75fd:c988::1,53,udp,4212,-,duckduckgo.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762171162.020079,CNxKmL1NGOWgXrDGP6,fd50:75fd:c988:0:50be:4ba3:982:3b13,55179,fd50:75fd:c988::1,53,udp,16867,-,c.bing.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762171162.152468,C5yWCa1nUrT0fjaR1k,fd50:75fd:c988:0:50be:4ba3:982:3b13,51542,fd50:75fd:c988::1,53,udp,53533,-,www.bing.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762171163.574673,CbVkXi4ExSZfaLv6De,fd50:75fd:c988:0:50be:4ba3:982:3b13,54803,fd50:75fd:c988::1,53,udp,19229,-,functional.events.data.microsoft.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762171175.671468,CQjnCA1daGf5cjA8W8,fd50:75fd:c988:0:50be:4ba3:982:3b13,63894,fd50:75fd:c988::1,53,udp,50987,0.059919,ntp.msn.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,"2.16.103.90,2.19.205.33","11.000000,11.000000",F
1762171175.675297,C6otnOC9PawL4tVyk,fd50:75fd:c988:0:50be:4ba3:982:3b13,49156,fd50:75fd:c988::1,53,udp,64202,0.056091,ntp.msn.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,"2.16.103.90,2.19.205.33","11.000000,11.000000",F
1762171166.209560,C6GDPn4RaA3z02d3D8,fd50:75fd:c988:0:50be:4ba3:982:3b13,53406,fd50:75fd:c988::1,53,udp,48144,-,nav-edge.smartscreen.microsoft.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762171176.002172,C3UAa74LrhymnxolBf,fd50:75fd:c988:0:50be:4ba3:982:3b13,62941,fd50:75fd:c988::1,53,udp,14065,0.212691,th.bing.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,"184.51.252.6,184.51.252.13,184.51.252.10,184.51.252.14,184.51.252.7,184.51.252.11,184.51.252.5,184.51.252.9,184.51.252.12","9.000000,9.000000,9.000000,9.000000,9.000000,9.000000,9.000000,9.000000,9.000000",F
1762171176.004653,CXa9A32dYmGwiprDWd,fd50:75fd:c988:0:50be:4ba3:982:3b13,55333,fd50:75fd:c988::1,53,udp,14193,0.351580,assets.msn.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,"2.19.205.64,2.19.204.17,2.19.204.86,2.19.204.16,2.19.205.67,2.19.205.34,2.16.103.115,2.19.205.41,2.19.205.74","12.000000,12.000000,12.000000,12.000000,12.000000,12.000000,12.000000,12.000000,12.000000",F
1762171176.409059,CSTKej2L9ropzuKOle,fd50:75fd:c988:0:50be:4ba3:982:3b13,56869,fd50:75fd:c988::1,53,udp,29386,0.071581,api.msn.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,"150.171.27.12,150.171.28.12","7.000000,7.000000",F
1762171166.514941,Cl3x5f2Qd4w96h9Wd,fd50:75fd:c988:0:50be:4ba3:982:3b13,58980,fd50:75fd:c988::1,53,udp,42881,-,s.deepl.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762171176.000501,CycqQd2ymlzyBR4KJ6,fd50:75fd:c988:0:50be:4ba3:982:3b13,51798,fd50:75fd:c988::1,53,udp,46810,0.611566,img-s-msn-com.akamaized.net,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,"23.55.161.138,23.55.161.153,23.55.161.144,23.55.161.152,23.55.161.154,23.55.161.146,23.55.161.158,23.55.161.148,23.55.161.141","6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000",F
1762171175.674972,CiXaw94KFUkXrH7loc,fd50:75fd:c988:0:50be:4ba3:982:3b13,51002,fd50:75fd:c988::1,53,udp,43648,-,ntp.msn.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762171176.000500,CPI94d4Fg3I2Pg5ytf,fd50:75fd:c988:0:50be:4ba3:982:3b13,61491,fd50:75fd:c988::1,53,udp,20845,-,img-s-msn-com.akamaized.net,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762171176.001209,C1Yswm32FuqgQhWUSj,fd50:75fd:c988:0:50be:4ba3:982:3b13,55924,fd50:75fd:c988::1,53,udp,55118,-,th.bing.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762171176.004138,Cj2b34F8mJMMzPnOd,fd50:75fd:c988:0:50be:4ba3:982:3b13,63928,fd50:75fd:c988::1,53,udp,51181,-,assets.msn.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762171176.409059,CwxRhM3oLdxXaSYtpf,fd50:75fd:c988:0:50be:4ba3:982:3b13,57312,fd50:75fd:c988::1,53,udp,27978,-,api.msn.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762171212.142947,Csmvbt33ycrjalKK0f,fd50:75fd:c988:0:50be:4ba3:982:3b13,64174,fd50:75fd:c988::1,53,udp,12904,0.095351,ntp.msn.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,"23.35.105.91,23.35.105.83,23.35.105.35,23.35.105.81","13.000000,13.000000,13.000000,13.000000",F
1762171215.523028,ChKnbO3B24gCz0lmd8,192.168.7.101,5353,224.0.0.251,5353,udp,0,-,kwerty._dosvc._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,kwerty._dosvc._tcp.local,0.000000,F
1762171215.523549,CLmbM4EDdlAtbHR41,fe80::2a04:c1b5:deea:42de,5353,ff02::fb,5353,udp,0,-,kwerty._dosvc._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,kwerty._dosvc._tcp.local,0.000000,F
1762171215.775765,ChKnbO3B24gCz0lmd8,192.168.7.101,5353,224.0.0.251,5353,udp,0,0.503864,kwerty._dosvc._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,kwerty._dosvc._tcp.local,4500.000000,F
1762171215.776800,CLmbM4EDdlAtbHR41,fe80::2a04:c1b5:deea:42de,5353,ff02::fb,5353,udp,0,0.503351,kwerty._dosvc._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,kwerty._dosvc._tcp.local,4500.000000,F
1762171216.027711,ChKnbO3B24gCz0lmd8,192.168.7.101,5353,224.0.0.251,5353,udp,0,0.252839,kwerty._dosvc._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,kwerty.local,120.000000,F
1762171216.028196,CLmbM4EDdlAtbHR41,fe80::2a04:c1b5:deea:42de,5353,ff02::fb,5353,udp,0,0.252800,kwerty._dosvc._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,kwerty.local,120.000000,F
1762171219.240698,CiU4pRXngKJTOeDJ,fd50:75fd:c988:0:50be:4ba3:982:3b13,56985,fd50:75fd:c988::1,53,udp,54978,0.045592,waa-pa.clients6.google.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,64.233.163.95,129.000000,F
1762171219.697345,CpDnCE4h5JTFKfmOna,fd50:75fd:c988:0:50be:4ba3:982:3b13,52490,fd50:75fd:c988::1,53,udp,6437,0.001913,duckduckgo.com,1,C_INTERNET,1,A,0,NOERROR,F,F,T,T,0,40.114.177.156,135.000000,F
1762171219.735247,ChoTiS3MKMGaxnpGtl,fd50:75fd:c988:0:50be:4ba3:982:3b13,59974,fd50:75fd:c988::1,53,udp,17774,0.046953,links.duckduckgo.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,20.103.36.96,10.000000,F
1762171219.864231,CVbIrl1S1LkDdbLQV,fd50:75fd:c988:0:50be:4ba3:982:3b13,54933,fd50:75fd:c988::1,53,udp,61970,0.000809,duckduckgo.com,1,C_INTERNET,1,A,0,NOERROR,F,F,T,T,0,40.114.177.156,135.000000,F
1762171220.235298,Cli9qp3WsFT8nWShE1,fd50:75fd:c988:0:50be:4ba3:982:3b13,64844,fd50:75fd:c988::1,53,udp,37671,0.001467,duckduckgo.com,1,C_INTERNET,1,A,0,NOERROR,F,F,T,T,0,40.114.177.156,134.000000,F
1762171220.235878,C1H7aqZj6nbL4hd4k,fd50:75fd:c988:0:50be:4ba3:982:3b13,59893,fd50:75fd:c988::1,53,udp,23156,0.000888,duckduckgo.com,1,C_INTERNET,1,A,0,NOERROR,F,F,T,T,0,40.114.177.156,134.000000,F
1762171220.895885,CzN45530Euzgz8wrv6,fd50:75fd:c988:0:50be:4ba3:982:3b13,64294,fd50:75fd:c988::1,53,udp,6757,0.051533,external-content.duckduckgo.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,40.114.178.124,83.000000,F
1762171219.240501,CSnY4B4DGuETbyVQ49,fd50:75fd:c988:0:50be:4ba3:982:3b13,56847,fd50:75fd:c988::1,53,udp,1012,-,waa-pa.clients6.google.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762171219.734622,CWWf5d3WeWT2xJsge1,fd50:75fd:c988:0:50be:4ba3:982:3b13,49996,fd50:75fd:c988::1,53,udp,63842,-,links.duckduckgo.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762171219.864231,CaG9zy3PDWY72i67v4,fd50:75fd:c988:0:50be:4ba3:982:3b13,53730,fd50:75fd:c988::1,53,udp,49857,-,duckduckgo.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762171220.895884,Cvw0R6mPxJy2rN5sb,fd50:75fd:c988:0:50be:4ba3:982:3b13,58126,fd50:75fd:c988::1,53,udp,16966,-,external-content.duckduckgo.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762171235.518728,CqpepGuLJoJaPsM22,fd50:75fd:c988:0:50be:4ba3:982:3b13,65191,fd50:75fd:c988::1,53,udp,61573,0.042260,quack.duckduckgo.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,4.175.55.40,194.000000,F
1762171235.992965,CYll0Z3oAIaXhZn3Nf,fd50:75fd:c988:0:50be:4ba3:982:3b13,57967,fd50:75fd:c988::1,53,udp,40615,0.044079,nleditor.osi.office.net,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,48.209.192.93,4.000000,F
1762171235.947935,C7Yh831nx9fgxgMyab,fd50:75fd:c988:0:50be:4ba3:982:3b13,62811,fd50:75fd:c988::1,53,udp,37988,0.592589,edge.microsoft.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,"150.171.28.11,150.171.27.11","12.000000,12.000000",F
1762171237.409076,C38t5SbRxgwUif7C6,fd50:75fd:c988:0:50be:4ba3:982:3b13,49568,fd50:75fd:c988::1,53,udp,9969,0.597206,functional.events.data.microsoft.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,13.89.178.27,7.000000,F
1762171235.518728,CsQB9E4A46DkVLKW86,fd50:75fd:c988:0:50be:4ba3:982:3b13,49636,fd50:75fd:c988::1,53,udp,27149,-,quack.duckduckgo.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762171235.947518,CBBEHi1z4xv9xrTsY6,fd50:75fd:c988:0:50be:4ba3:982:3b13,65336,fd50:75fd:c988::1,53,udp,32552,-,edge.microsoft.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762171235.992445,CXWxZ7nT8ztY8Y7u8,fd50:75fd:c988:0:50be:4ba3:982:3b13,50099,fd50:75fd:c988::1,53,udp,2166,-,nleditor.osi.office.net,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762171246.222189,CVYWn028qPCRHxRKa5,fd50:75fd:c988:0:50be:4ba3:982:3b13,58530,fd50:75fd:c988::1,53,udp,24413,0.042816,accounts.google.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,64.233.161.84,250.000000,F
1762171237.409076,Cyfcbu4fDfiZbQgYCi,fd50:75fd:c988:0:50be:4ba3:982:3b13,57150,fd50:75fd:c988::1,53,udp,33496,-,functional.events.data.microsoft.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762171251.309175,CD0Y2Q1TMjdJebx9Qh,fd50:75fd:c988:0:50be:4ba3:982:3b13,64934,fd50:75fd:c988::1,53,udp,41993,0.609611,accounts.youtube.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,172.217.18.14,43.000000,F
1762171246.221398,CJeiiG2cwj1R2fuv27,fd50:75fd:c988:0:50be:4ba3:982:3b13,59338,fd50:75fd:c988::1,53,udp,7444,-,accounts.google.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762171251.308760,CZ0bEg4vz6P2pVWFAa,fd50:75fd:c988:0:50be:4ba3:982:3b13,51641,fd50:75fd:c988::1,53,udp,29396,-,accounts.youtube.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762171263.285608,ChzCpb31ksReC8EU4b,192.168.7.205,49115,192.168.7.1,53,udp,33760,0.267822,connectivity-check.ubuntu.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,"91.189.91.48,185.125.190.18,185.125.190.48,185.125.190.97,185.125.190.49,91.189.91.97,91.189.91.96,185.125.190.96,185.125.190.98,91.189.91.49,185.125.190.17,91.189.91.98","24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000",F
1762171279.226731,C3yQcz2MoaoxjAmHu1,fd50:75fd:c988:0:50be:4ba3:982:3b13,57979,fd50:75fd:c988::1,53,udp,30864,0.108470,de5282c3ca0c.edge.sdk.awswaf.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,"65.9.86.25,65.9.86.64,65.9.86.47,65.9.86.59","15.000000,15.000000,15.000000,15.000000",F
1762171279.887263,CrITAK3ExnyR9JlzX1,fd50:75fd:c988:0:50be:4ba3:982:3b13,65277,fd50:75fd:c988::1,53,udp,15502,0.595409,edge.microsoft.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,"150.171.28.11,150.171.27.11","34.000000,34.000000",F
1762171283.811120,CvXHIZ2RVe93zIwKTc,fd50:75fd:c988:0:50be:4ba3:982:3b13,56550,fd50:75fd:c988::1,53,udp,37895,0.045755,docs.google.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,74.125.131.194,89.000000,F
1762171283.889805,CfWkXt4aMHbqnt3pAh,fd50:75fd:c988:0:50be:4ba3:982:3b13,54675,fd50:75fd:c988::1,53,udp,7596,0.045681,ssl.gstatic.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,64.233.164.94,171.000000,F
1762171279.226214,C90vQs4a07xerTZ6Dd,fd50:75fd:c988:0:50be:4ba3:982:3b13,62576,fd50:75fd:c988::1,53,udp,49918,-,de5282c3ca0c.edge.sdk.awswaf.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762171279.886858,CmwRrf2wsakU70Zyb,fd50:75fd:c988:0:50be:4ba3:982:3b13,50781,fd50:75fd:c988::1,53,udp,39765,-,edge.microsoft.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762171283.889805,CM6V6cIVSLNeX8kkc,fd50:75fd:c988:0:50be:4ba3:982:3b13,56329,fd50:75fd:c988::1,53,udp,48246,-,ssl.gstatic.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762171296.949068,CjAxbb4LR6KHravk66,fd50:75fd:c988:0:50be:4ba3:982:3b13,59506,fd50:75fd:c988::1,53,udp,24850,-,wpad.lan,1,C_INTERNET,1,A,3,NXDOMAIN,F,F,T,F,0,-,-,T
1762171296.949068,CzgBcWVeuskmWFQsh,fd50:75fd:c988:0:50be:4ba3:982:3b13,62736,fd50:75fd:c988::1,53,udp,36424,-,wpad.lan,1,C_INTERNET,1,A,3,NXDOMAIN,F,F,T,F,0,-,-,T
1762171296.949068,CNwa8c3AYOKlQMHHO8,fd50:75fd:c988:0:50be:4ba3:982:3b13,63541,fd50:75fd:c988::1,53,udp,53041,-,wpad.lan,1,C_INTERNET,28,AAAA,3,NXDOMAIN,F,F,T,F,0,-,-,T
1762171296.949068,C439Lo38lxNfnRwa6h,fd50:75fd:c988:0:50be:4ba3:982:3b13,64908,fd50:75fd:c988::1,53,udp,59841,-,wpad.lan,1,C_INTERNET,28,AAAA,3,NXDOMAIN,F,F,T,F,0,-,-,T
1762171307.080636,CGiSXo3j6hPRdGHo9a,fd50:75fd:c988:0:50be:4ba3:982:3b13,60947,fd50:75fd:c988::1,53,udp,23669,0.209957,www.bing.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,"184.51.252.46,184.51.252.40,184.51.252.41,184.51.252.43,184.51.252.36,184.51.252.35,184.51.252.45,184.51.252.47,184.51.252.42","6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000",F
1762171307.300149,CXgNbz12uCyyNDoV1,fd50:75fd:c988:0:50be:4ba3:982:3b13,62736,fd50:75fd:c988::1,53,udp,21438,0.048629,arc.msn.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,20.74.47.205,3.000000,F
1762171307.300339,Cddm0ncP8mmPTlHdf,fd50:75fd:c988:0:50be:4ba3:982:3b13,61761,fd50:75fd:c988::1,53,udp,38820,-,arc.msn.com,1,C_INTERNET,28,AAAA,0,NOERROR,F,F,T,F,0,-,-,T
1762171307.652464,Cddm0ncP8mmPTlHdf,fd50:75fd:c988:0:50be:4ba3:982:3b13,61761,fd50:75fd:c988::1,53,udp,46849,-,fd.api.iris.microsoft.com,1,C_INTERNET,28,AAAA,0,NOERROR,F,F,T,F,0,-,-,T
1762171307.652464,CXgNbz12uCyyNDoV1,fd50:75fd:c988:0:50be:4ba3:982:3b13,62736,fd50:75fd:c988::1,53,udp,4752,0.596458,fd.api.iris.microsoft.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,20.31.169.57,8.000000,F
1762171307.840144,CpnhjKZ6ADrJrCsKe,192.168.7.101,62736,192.168.7.1,53,udp,4752,0.409160,fd.api.iris.microsoft.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,20.31.169.57,8.000000,F
1762171307.080921,Cuhoqa4udXNbedwn54,fd50:75fd:c988:0:50be:4ba3:982:3b13,50163,fd50:75fd:c988::1,53,udp,28860,-,www.bing.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762171336.284142,C08bPQ2MaAK3mK9mrf,192.168.7.101,5353,224.0.0.251,5353,udp,0,-,kwerty._dosvc._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,kwerty._dosvc._tcp.local,0.000000,F
1762171336.284688,C96ighM2KSaho7uM,fe80::2a04:c1b5:deea:42de,5353,ff02::fb,5353,udp,0,-,kwerty._dosvc._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,kwerty._dosvc._tcp.local,0.000000,F
1762171336.536953,C08bPQ2MaAK3mK9mrf,192.168.7.101,5353,224.0.0.251,5353,udp,0,0.503675,kwerty._dosvc._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,kwerty._dosvc._tcp.local,4500.000000,F
1762171336.537411,C96ighM2KSaho7uM,fe80::2a04:c1b5:deea:42de,5353,ff02::fb,5353,udp,0,0.503717,kwerty._dosvc._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,kwerty._dosvc._tcp.local,4500.000000,F
1762171336.788645,C08bPQ2MaAK3mK9mrf,192.168.7.101,5353,224.0.0.251,5353,udp,0,0.252792,kwerty._dosvc._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,kwerty.local,120.000000,F
1762171336.789073,C96ighM2KSaho7uM,fe80::2a04:c1b5:deea:42de,5353,ff02::fb,5353,udp,0,0.252735,kwerty._dosvc._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0,kwerty.local,120.000000,F
1762171363.984740,C84PgE31XQFqAFMR8k,fd50:75fd:c988:0:50be:4ba3:982:3b13,51552,fd50:75fd:c988::1,53,udp,1812,-,mobile.events.data.microsoft.com,1,C_INTERNET,28,AAAA,0,NOERROR,F,F,T,F,0,-,-,T
1762171363.984534,Ctmr2L1fd750cSlYUa,fd50:75fd:c988:0:50be:4ba3:982:3b13,61761,fd50:75fd:c988::1,53,udp,61663,0.596012,mobile.events.data.microsoft.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,20.42.65.90,9.000000,F
1762171364.171870,C0bwkC2QhX7JUaQWOg,192.168.7.101,61761,192.168.7.1,53,udp,61663,0.408677,mobile.events.data.microsoft.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,20.42.65.90,9.000000,F
1762171379.448184,C2atKl41tZRDxqrvlc,fd50:75fd:c988:0:50be:4ba3:982:3b13,65369,fd50:75fd:c988::1,53,udp,26806,0.608052,experimentation.deepl.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,"104.18.36.122,172.64.151.134","220.000000,220.000000",F
1762171379.448000,CZ5xuAFcIfrkNdy3a,fd50:75fd:c988:0:50be:4ba3:982:3b13,62178,fd50:75fd:c988::1,53,udp,39500,-,experimentation.deepl.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
1762171399.243324,C9ik4n43fsvZ29t8q2,fd50:75fd:c988:0:50be:4ba3:982:3b13,62348,fd50:75fd:c988::1,53,udp,19412,0.052896,addons-pa.clients6.google.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,209.85.233.95,191.000000,F
1762171400.539530,CGuYJV1Z8puHPsJ5h7,192.168.7.205,34667,192.168.7.1,53,udp,31566,0.069949,mozilla.cloudflare-dns.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,"172.64.41.4,162.159.61.4","175.000000,175.000000",F
1762171400.539599,CLso7L3aKmsm6KwvN6,192.168.7.205,42881,192.168.7.1,53,udp,48902,0.083216,mozilla.cloudflare-dns.com,1,C_INTERNET,28,AAAA,0,NOERROR,T,F,T,T,0,"2803:f800:53::4,2a06:98c1:52::4","104.000000,104.000000",F
1762171406.913892,C6PlJLwnHqiJWelhk,fd50:75fd:c988:0:50be:4ba3:982:3b13,54004,fd50:75fd:c988::1,53,udp,33791,-,api.github.com,1,C_INTERNET,28,AAAA,0,NOERROR,F,F,T,F,0,-,-,T
1762171406.913521,CxYtfOz6DAeErF52a,fd50:75fd:c988:0:50be:4ba3:982:3b13,51552,fd50:75fd:c988::1,53,udp,45541,0.592540,api.github.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,140.82.121.5,11.000000,F
1762171407.100179,CEXtMB3IBj1bkcij7l,192.168.7.101,51552,192.168.7.1,53,udp,45541,0.406313,api.github.com,1,C_INTERNET,1,A,0,NOERROR,T,F,T,T,0,140.82.121.5,11.000000,F
1762171399.243323,Cw2Xmm0rj6j9X9eQg,fd50:75fd:c988:0:50be:4ba3:982:3b13,51288,fd50:75fd:c988::1,53,udp,57783,-,addons-pa.clients6.google.com,1,C_INTERNET,65,HTTPS,-,-,F,F,T,F,0,-,-,F
